instances,feature_F3,algo_random_forest
1,0.058479532163742666,0.23572233352106983
2,0.058479532163742666,3.506557897319982
3,0.058479532163742666,0.15082288973458366
4,0.058479532163742666,1.6094379124341003
5,0.058479532163742666,0.13926206733350766
6,0.058479532163742666,0.916290731874155
7,0.058479532163742666,0.4307829160924542
8,0.058479532163742666,0.2231435513142097
9,0.058479532163742666,1.4271163556401458
10,0.058479532163742666,2.120263536200091
11,0.058479532163742666,0.4307829160924542
12,0.058479532163742666,0.07257069283483537
13,0.058479532163742666,1.7719568419318752
14,0.058479532163742666,0.18632957819149348
15,0.058479532163742666,1.0498221244986778
16,0.058479532163742666,0.10536051565782628
17,0.058479532163742666,1.4696759700589417
18,0.058479532163742666,0.11653381625595151
19,0.058479532163742666,0.08338160893905101
20,0.058479532163742666,0.10536051565782628
21,0.058479532163742666,1.8971199848858813
22,0.058479532163742666,0.11653381625595151
23,0.058479532163742666,0.08338160893905101
24,0.058479532163742666,0.2484613592984996
25,0.058479532163742666,0.6539264674066639
26,0.058479532163742666,1.171182981502945
27,0.058479532163742666,0.23572233352106983
28,0.058479532163742666,0.09431067947124129
29,0.058479532163742666,0.040821994520255166
30,0.058479532163742666,1.3470736479666092
31,0.058479532163742666,0.7339691750802004
32,0.058479532163742666,0.2876820724517809
33,0.058479532163742666,1.6094379124341003
34,0.058479532163742666,0.7765287894989963
35,0.058479532163742666,1.4696759700589417
36,0.058479532163742666,2.0402208285265546
37,0.058479532163742666,0.2231435513142097
38,0.058479532163742666,0.1743533871447778
39,0.058479532163742666,0.10536051565782628
40,0.058479532163742666,0.08338160893905101
41,0.058479532163742666,0.13926206733350766
42,0.058479532163742666,0.08338160893905101
43,0.058479532163742666,0.2484613592984996
44,0.058479532163742666,0.21072103131565253
45,0.058479532163742666,1.0216512475319814
46,0.058479532163742666,1.0498221244986778
47,0.058479532163742666,2.5257286443082556
48,0.058479532163742666,0.9942522733438669
49,0.058479532163742666,0.07257069283483537
50,0.058479532163742666,1.3862943611198906
51,0.058479532163742666,2.120263536200091
52,0.058479532163742666,0.2876820724517809
53,0.058479532163742666,0.31471074483970024
54,0.058479532163742666,0.5978370007556204
55,0.058479532163742666,1.2729656758128873
56,0.058479532163742666,0.21072103131565253
57,0.058479532163742666,0.6348782724359695
58,0.058479532163742666,0.09431067947124129
59,0.058479532163742666,0.08338160893905101
60,0.058479532163742666,0.2484613592984996
61,0.058479532163742666,1.171182981502945
62,0.058479532163742666,0.06187540371808753
63,0.058479532163742666,0.15082288973458366
64,0.058479532163742666,0.1743533871447778
65,0.058479532163742666,0.9675840262617056
66,0.058479532163742666,1.1394342831883648
67,0.058479532163742666,0.916290731874155
68,0.058479532163742666,2.4079456086518722
69,0.058479532163742666,0.13926206733350766
70,0.058479532163742666,0.13926206733350766
71,0.058479532163742666,0.09431067947124129
72,0.058479532163742666,0.13926206733350766
73,0.058479532163742666,1.8325814637483102
74,0.058479532163742666,0.2876820724517809
75,0.058479532163742666,0.07257069283483537
76,0.058479532163742666,1.0498221244986778
77,0.058479532163742666,0.8675005677047231
78,0.058479532163742666,1.3862943611198906
79,0.058479532163742666,0.616186139423817
80,0.058479532163742666,0.030459207484708574
81,0.058479532163742666,0.2613647641344075
82,0.058479532163742666,0.05129329438755058
83,0.058479532163742666,0.030459207484708574
84,0.058479532163742666,0.18632957819149348
85,0.058479532163742666,0.6733445532637656
86,0.058479532163742666,0.19845093872383832
87,0.058479532163742666,1.0788096613719298
88,0.058479532163742666,0.21072103131565253
89,0.058479532163742666,0.3856624808119846
90,0.058479532163742666,0.7339691750802004
91,0.058479532163742666,0.37106368139083207
92,0.058479532163742666,0.12783337150988489
93,0.058479532163742666,0.09431067947124129
94,0.058479532163742666,1.5141277326297755
95,0.058479532163742666,0.527632742082372
96,0.058479532163742666,0.1743533871447778
97,0.058479532163742666,0.2231435513142097
98,0.058479532163742666,0.8915981192837836
99,0.058479532163742666,1.5141277326297755
100,0.058479532163742666,0.040821994520255166
101,0.058479532163742666,0.35667494393873245
102,0.058479532163742666,0.05129329438755058
103,0.058479532163742666,1.7719568419318752
104,0.058479532163742666,1.4271163556401458
105,0.058479532163742666,1.3862943611198906
106,0.058479532163742666,0.3011050927839216
107,0.058479532163742666,1.1394342831883648
108,0.058479532163742666,0.4307829160924542
109,0.058479532163742666,0.040821994520255166
110,0.058479532163742666,0.21072103131565253
111,0.058479532163742666,0.16251892949777494
112,0.058479532163742666,0.18632957819149348
113,0.058479532163742666,0.040821994520255166
114,0.058479532163742666,0.31471074483970024
115,0.058479532163742666,0.15082288973458366
116,0.058479532163742666,0.2231435513142097
117,0.058479532163742666,0.15082288973458366
118,0.058479532163742666,0.1743533871447778
119,0.058479532163742666,0.23572233352106983
120,0.058479532163742666,0.31471074483970024
121,0.058479532163742666,0.2484613592984996
122,0.058479532163742666,0.7985076962177716
123,0.058479532163742666,0.040821994520255166
124,0.058479532163742666,2.2072749131897207
125,0.058479532163742666,1.1394342831883648
126,0.058479532163742666,0.2876820724517809
127,0.058479532163742666,0.31471074483970024
128,0.058479532163742666,2.3025850929940455
129,0.058479532163742666,0.527632742082372
130,0.058479532163742666,0.6539264674066639
131,0.058479532163742666,0.07257069283483537
132,0.058479532163742666,0.37106368139083207
133,0.058479532163742666,0.23572233352106983
134,0.058479532163742666,0.4620354595965587
135,0.058479532163742666,0.3285040669720361
136,0.058479532163742666,0.07257069283483537
137,0.058479532163742666,0.11653381625595151
138,0.058479532163742666,0.1743533871447778
139,0.058479532163742666,0.4307829160924542
140,0.058479532163742666,0.9675840262617056
141,0.058479532163742666,0.030459207484708574
142,0.058479532163742666,0.16251892949777494
143,0.058479532163742666,1.5141277326297755
144,0.058479532163742666,0.916290731874155
145,0.058479532163742666,0.35667494393873245
146,0.058479532163742666,0.35667494393873245
147,0.058479532163742666,2.0402208285265546
148,0.058479532163742666,0.10536051565782628
149,0.058479532163742666,2.659260036932778
150,0.058479532163742666,0.4942963218147801
151,0.058479532163742666,0.06187540371808753
152,0.058479532163742666,0.07257069283483537
